Time,tau_m,tau_ext,theta_m,q,d_theta_m,d_q,dd_theta_m,dd_q
0.38,0.102061073738538,0,41.419071618524,0.413353180379078,190.911939754354,1.92194239961193,124.485787052628,1.95783706518571
0.382,0.102320866025105,0,41.8011926126687,0.417214854725377,191.209779308207,1.92432264792579,92.8888715811998,1.58960598662503
0.384,0.102591231629491,0,42.1838336037003,0.421066170231348,191.447455980915,1.9261909611577,68.7322378262013,1.22302184396645
0.386,0.102871103542175,0,42.5668847515439,0.424902749294516,191.638375186481,1.92761983463237,53.1860047214901,0.864254301817623
0.388,0.103159377236577,0,42.950267187687,0.428722394946588,191.797950678518,1.92867018174557,46.4744932397688,0.521951930045431
0.39,0.103454915028125,0,43.3339355158588,0.432525373276458,191.941824645149,1.92939302279669,47.8686969880759,0.20664776712485
0.392,0.103756550564176,0,43.7178764096163,0.436314342995191,192.084116019408,1.92983278451281,55.8105196064315,-0.0702302996790709
0.394,0.104063093427071,0,44.1021036185888,0.440093938280315,192.23594159892,1.93003104038049,68.1399786957522,-0.29759035538258
0.396,0.104373333832178,0,44.4866502098605,0.443870094500759,192.404393385777,1.93002961019748,82.3847895082593,-0.465967133275946
0.398,0.104686047402353,0,44.8715592096471,0.447649257707554,192.592074683065,1.92987243860428,96.0682961538601,-0.568692673781062
0.4,0.105,0,45.2568739246717,0.451437613245287,192.797212854277,1.92960626647141,106.994961941924,-0.602794024839028
0.402,0.105313952597647,0,45.6426291345116,0.455240423345364,193.014290529945,1.9292804742337,113.480612108664,-0.569511296897468
0.404,0.105626666167822,0,46.0288441285836,0.459061524668174,193.235077852793,1.92894649815369,114.505369150016,-0.474385180717936
0.406,0.105936906572929,0,46.4155182755252,0.462903026154014,193.449910817242,1.92865702314539,109.778944410403,-0.326917568089735
0.408,0.106243449435824,0,46.8026294785644,0.466765240121564,193.649046227766,1.92846494003836,99.7191678837052,-0.139854348619936
0.41,0.106545084971875,0,47.1901355071489,0.470646849799851,193.823930714097,1.92842190349791,85.354233855981,0.071827069678477
0.412,0.106840622763423,0,47.577977851824,0.474545274392262,193.968245907014,1.92857622560225,68.1663689908103,0.292120569240601
0.414,0.107128896457825,0,47.9660874773346,0.478457159078457,194.078629383531,1.92896984784381,49.8991005541161,0.505266834557881
0.416,0.107408768370509,0,48.35439167385,0.482378897832453,194.155015894671,1.92963438656804,32.3519383981313,0.696980797489693
0.418,0.107679133974895,0,48.7428211401754,0.486307095001587,194.200590133104,1.930586758154,17.1852732818722,0.855517033091578
0.42,0.107938926261462,0,49.1313164822662,0.490238895676036,194.221385571587,1.9318254128076,5.7550392345981,0.972476737805384
0.422,0.108187119948743,0,49.5198334595145,0.494172160447727,194.225599187588,1.9333283641228,-1.0082469111747,1.04328903364976
0.424,0.108422735529643,0,49.9083465182093,0.498105503613385,194.222716102739,1.93505384428808,-2.66740584990002,1.06733734340585
0.426,0.108644843137107,0,50.2968503704944,0.502038232280847,194.222549993558,1.93694377680166,0.708920313809594,1.04774148650231
0.428,0.108852566213879,0,50.6853595799781,0.505970213609375,194.234304758911,1.93892966476636,8.58570287675866,0.990839796096741
0.43,0.109045084971875,0,51.0739062948196,0.509901674961753,194.265751625672,1.94094004788905,20.0443777993392,0.905438015617187
0.432,0.10922163962751,0,51.4625364298145,0.513832931309393,194.322595867805,1.94290839733426,33.8969874340887,0.801903660981002
0.434,0.109381533400219,0,51.8513047416466,0.517764051563236,194.408081645119,1.94478029796119,48.8174705207702,0.691190179659882
0.436,0.10952413526233,0,52.2402693531719,0.521694516321453,194.52285544153,1.94651905645841,63.4755954151317,0.583877052938742
0.438,0.109648882429441,0,52.6294863380189,0.52562296057181,194.665081214288,1.94810929299074,76.6601798551967,0.489308190934538
0.44,0.109755282581476,0,53.0190049509243,0.529547107240012,194.830776169165,1.9495583497232,87.3806102881399,0.414898697208714
0.442,0.109842915805643,0,53.4088639743636,0.53346396454761,195.014317089351,1.95089539023914,94.9388827751482,0.365659475779734
0.444,0.109911436253643,0,53.7990894671305,0.537370288537489,195.209054892325,1.95216806587415,98.9680175356958,0.34396416831381
0.446,0.109960573506572,0,54.1896939863363,0.541263228461213,195.407970304421,1.95343683150079,99.4363446252809,0.349558807451671
0.448,0.109990133642141,0,54.5806771596623,0.545141011464089,195.604305929756,1.95476739163423,96.6204636152675,0.379794611068642
0.45,0.11,0,54.9720273479505,0.549003509405926,195.792118393604,1.95622212471838,91.0523668554943,0.430048572194971
0.452,0.109990133642141,0,55.3637240703131,0.552852564918374,195.966707102487,1.95785151632927,83.4480985180657,0.494283510318624
0.454,0.109960573506572,0,55.7557408504882,0.556692013918817,196.124891833364,1.95968666496117,74.6263137736486,0.565688993987361
0.456,0.109911436253643,0,56.1480481640532,0.560527403532452,196.265128140916,1.96173388115229,65.425211974539,0.637339487563443
0.458,0.109842915805643,0,56.5406162078718,0.564365453606643,196.387465710906,1.96397223136469,56.6256317935854,0.702808881260763
0.46,0.109755282581476,0,56.9334172684909,0.5682133419695,196.493368714111,1.96635447583655,48.8867609979343,0.756690450281375
0.462,0.109648882429441,0,57.3264275313434,0.572077909656935,196.585427861149,1.96881128126646,42.6991149870551,0.794984186527942
0.464,0.10952413526233,0,57.7196282449411,0.575964886932673,196.667000750914,1.97125811558675,38.3573865428714,0.815326336974545
0.466,0.109381533400219,0,58.1130062305067,0.579878238896997,196.741820114785,1.97360402896995,35.9536806735444,0.817049495345278
0.468,0.10922163962751,0,58.5065538005658,0.583819721953147,196.813608706608,1.97576150353444,35.3897232030141,0.801077558617585
0.47,0.109045084971875,0,58.9002682044439,0.587788721582469,196.885735128933,1.97765649117688,36.4050335551121,0.769677546457497
0.472,0.108852566213879,0,59.2941507374879,0.591782397261845,196.960937467106,1.97923753791804,38.6168955650151,0.726106016862408
0.474,0.108644843137107,0,59.6882056329846,0.595796095432564,197.04113232016,1.98048265892857,41.5673061182994,0.674197588086766
0.476,0.108422735529643,0,60.0824388226518,0.599823930346972,197.127317000861,1.98140268227942,44.7719382835756,0.617944927013116
0.478,0.108187119948743,0,60.476856636337,0.603859409104351,197.219563454355,1.98204024937616,47.7664837857217,0.561114175656006
0.48,0.107938926261462,0,60.8714645341385,0.60789600994886,197.317094528273,1.9824643792992,50.1464598010109,0.506929569695459
0.482,0.107679133974895,0,61.2662660050176,0.611927689549611,197.418427085613,1.98276125458929,51.5975690892031,0.457848702343439
0.484,0.107408768370509,0,61.6612617728793,0.615949339324036,197.521562456325,1.98302258813787,51.9148669655012,0.415437765494095
0.486,0.107128896457825,0,62.0564493912405,0.619957195453304,197.624202983761,1.98333349764606,51.0101882162398,0.380345499765884
0.488,0.106840622763423,0,62.4518232070788,0.623949153394891,197.723973623283,1.98376197746084,48.9084067575458,0.352365880390126
0.49,0.106545084971875,0,62.8473745940002,0.627924901699572,197.818629180326,1.98435156297462,45.734046115774,0.330572688327454
0.492,0.106243449435824,0,63.2430923365973,0.63188581012875,197.906230524054,1.98511774028259,41.6904627583356,0.313504253759951
0.494,0.105936906572929,0,63.6389630883616,0.635834577200218,197.985276979677,1.98604758810394,37.0342508287385,0.299374676948732
0.496,0.105626666167822,0,64.0349718835343,0.639774719414478,198.054787125076,1.98710165815672,32.0476594869884,0.286289518201793
0.498,0.105313952597647,0,64.4311027143006,0.643710023437372,198.114326016821,1.98821738306215,27.0116913841428,0.272448357570158
0.5,0.105,0,64.8273391778534,0.647644073006159,198.163982499347,1.98931389648501,22.182201320161,0.256320957915158
0.502,0.104686047402353,0,65.2236651717729,0.651579924374655,198.204304723973,1.99029847137973,17.7707924028811,0.236785739727862
0.504,0.104373333832178,0,65.620065585707,0.655519954593131,198.236204887334,1.99107466982458,13.9316793230341,0.213219574493525
0.506,0.104063093427071,0,66.0165269078451,0.65946585365404,198.260845516584,1.99155191796208,10.7550257455702,0.185529837403484
0.508,0.103756550564176,0,66.4130376527841,0.663418693795481,198.279519518639,1.99165571931601,8.26663165277434,0.154125907261334
0.51,0.103454915028125,0,66.8095885445024,0.667379010978532,198.293534910357,1.99133722879268,6.4332999791936,0.119836912588747
0.512,0.103159377236577,0,67.2061724474905,0.67134687015512,198.304113090256,1.99058065839223,5.17278669025858,0.0837914396197342
0.514,0.102871103542175,0,67.6027840933558,0.675321921852367,198.3123071918,1.98940719411042,4.36695599133369,0.0472793871922806
0.516,0.102591231629491,0,67.9994196716999,0.679303466256678,198.318944739776,1.98787473126811,3.8766310828804,0.0116154330851563
0.518,0.102320866025105,0,68.3960763501403,0.683290530282995,198.324596504148,1.98607346295539,3.55664666806007,-0.0219805955145216
0.52,0.102061073738538,0,68.7927517786852,0.687281952662681,198.329571119126,1.98411790927377,3.2697554440103,-0.0524767837301947
0.522,0.101812880051257,0,69.1894436218916,0.691276464902812,198.33393293889,1.98213634821301,2.89829019683845,-0.079091404219868
0.524,0.101577264470357,0,69.586149145639,0.695272748353693,198.337539004927,1.98025889930631,2.3528028839036,-0.101324082130636
0.526,0.101355156862893,0,69.9828648738314,0.699269448197541,198.340089988362,1.97860570292534,1.57725535808045,-0.118958277588248
0.528,0.101147433786121,0,70.3795863349247,0.703265143552295,198.341189483173,1.97727664133425,0.55068615478432,-0.1320408691957
0.53,0.100954915028125,0,70.7763079317449,0.707258300541242,198.340405991919,1.97634382888659,-0.714406279977062,-0.140847773836021
0.532,0.10077836037249,0,71.1730229708539,0.711247251070677,198.337332283299,1.97584766877474,-2.17646221592496,-0.145843891018148
0.534,0.100618466599781,0,71.5697238665907,0.715230230013178,198.331637380959,1.97579663624792,-3.77134816247183,-0.147640527684253
0.536,0.10047586473767,0,71.9664024958291,0.719205472732129,198.323107231462,1.97617022706464,-5.42013133164768,-0.14694850446941
0.538,0.100351117570559,0,72.3630506451153,0.723171345659267,198.31167125576,1.97692403088236,-7.03731638828754,-0.144524927756552
0.54,0.100244717418524,0,72.7596604831859,0.727126475861278,198.297413593747,1.97799589062899,-8.53877502053071,-0.141115163514281
0.542,0.100157084194357,0,73.1562250094237,0.731069861910919,198.280569598349,1.97931241939895,-9.84871431222148,-0.137394279874147
0.544,0.100088563746357,0,73.5527384535498,0.735000969318973,198.26150951466,1.98079536138184,-10.9051865966641,-0.133911958640295
0.546,0.100039426493428,0,73.9491966138147,0.738919819958909,198.24071206949,1.98236725111812,-11.663825132364,-0.131044011592131
0.548,0.100009866357859,0,74.3455971159468,0.742827072848859,198.218731101082,1.98395578179912,-12.0996807680972,-0.128955010567104
0.55,0.1,0,74.7419395639959,0.746724074940476,198.196158619296,1.98549647624932,-12.2072165594018,-0.127578955034724
0.552,0.100009866357859,0,75.1382255494678,0.750612848420051,198.173587782524,1.98693360765995,-11.9986721973965,-0.126624719194555
0.554,0.100039426493428,0,75.5344584939288,0.754495983201593,198.151579118526,1.98821969113288,-11.5011262624966,-0.125609049591163
0.556,0.100088563746357,0,75.9306433268634,0.758376424585815,198.130632930251,1.98931421369402,-10.7526571989636,-0.123914174593711
0.558,0.100157084194357,0,76.3267860423906,0.762257184170454,198.111170163092,1.99018245418217,-9.79803363160187,-0.1208620379026
0.56,0.100244717418524,0,76.7228932169863,0.766141038692452,198.093522895877,1.99079500902785,-8.68435466723212,-0.11579440799985
0.562,0.100351117570559,0,77.1189715810849,0.770030291977576,198.07793417485,1.99112802680681,-7.45701762142846,-0.108148707354705
0.564,0.10047586473767,0,77.5150277139062,0.773926652968825,198.064565694987,1.9911636528347,-6.15632167108662,-0.0975227096741192
0.566,0.100618466599781,0,77.9110678894218,0.777831243947395,198.053511324376,1.99089022283708,-4.81492815284208,-0.0837245102695854
0.568,0.10077836037249,0,78.3070980623279,0.781744717482637,198.044814610035,1.99030223777589,-3.45629900440159,-0.0668047827438829
0.57,0.100954915028125,0,78.7031239573328,0.78566743905507,198.038488759388,1.98940065471786,-2.09413407345806,-0.0470667537232519
0.572,0.101147433786121,0,79.0991512152407,0.789599686542434,198.034537749687,1.98819414181258,-0.732737477676761,-0.0250490566856283
0.574,0.101355156862893,0,79.4951855506658,0.793541822923105,198.032977047543,1.98670156498261,0.631827943648624,-0.00148016606004676
0.576,0.101577264470357,0,79.8912328808631,0.797494406457812,198.033852099198,1.98495531352953,2.00998797299121,0.0227913498514951
0.578,0.101812880051257,0,80.2872993891667,0.801458209091761,198.037252614266,1.98300450920751,3.41652388816714,0.0468824702640177
0.58,0.102061073738538,0,80.6833914942907,0.805434123170386,198.043320970533,1.9809169827814,4.86828404611935,0.0699672247428251
0.582,0.102320866025105,0,81.0795157148418,0.809422955300531,198.052253802351,1.97877917499344,6.38195301905967,0.091363434313375
0.584,0.102591231629491,0,81.475678443852,0.813425131413085,198.064296706665,1.97669357093916,7.97206201816673,0.110604362866301
0.586,0.102871103542175,0,81.8718856714465,0.817440359377577,198.079732696148,1.97477362643426,9.64938346995714,0.127486756363826
0.588,0.103159377236577,0,82.2681427126883,0.821467312829979,198.098865511652,1.97313637609219,11.419805302095,0.14209036821795
0.59,0.103454915028125,0,82.6644540138729,0.825503414094325,198.121999356705,1.97189321691697,13.2837312119468,0.154768787684206
0.592,0.103756550564176,0,83.0608231158423,0.829544797172482,198.149417093275,1.97113979758855,15.236004823292,0.166115216276533
0.594,0.104063093427071,0,83.4572528335778,0.833586510281614,198.181359254626,1.97094631854988,17.2663106578521,0.176908080313583
0.596,0.104373333832178,0,83.8537456640612,0.837622968167658,198.218006195892,1.97134965398915,19.3599673183665,0.18804090685596
0.598,0.104686047402353,0,84.2503043723595,0.841648600742081,198.259465313355,1.9723485200329,21.4990026616222,0.20044110749943
0.6,0.105,0,84.6469326519735,0.845658589483159,198.305764607949,1.97390249915424,23.6633884227694,0.21498360584251
0.602,0.105313952597647,0,85.0436357272736,0.849649554127093,198.356852995655,1.97593511330505,25.8323109176913,0.232405832846996
0.604,0.105626666167822,0,85.4404207686383,0.853620054789312,198.412606794305,1.97834041249582,27.985363437547,0.253229822662247
0.606,0.105936906572929,0,85.837297026073,0.857570810122486,198.472841041864,1.9809919910667,30.1035646878176,0.277696664734771
0.608,0.106243449435824,0,86.2342756512812,0.861504597029127,198.537323965785,1.98375318613408,32.1701354641873,0.305720119922158
0.61,0.106545084971875,0,86.6313692507409,0.865425871065306,198.605792944774,1.98648735917157,34.1709988154626,0.336868693459691
0.612,0.106840622763423,0,87.0285912642936,0.869340199857367,198.677970491368,1.98906741451854,36.0950003518349,0.370385022169866
0.614,0.107128896457825,0,87.4259552826056,0.873253622010313,198.753579109963,1.99138403994931,37.9338694905994,0.405245411533123
0.616,0.107408768370509,0,87.8234744075609,0.877172035936913,198.832354270138,1.99335248763587,39.6819589710873,0.440253034620203
0.618,0.107679133974895,0,88.2211607278534,0.881100692342057,198.914054897354,1.99491777577655,41.3358121221048,0.47415094786084
0.62,0.107938926261462,0,88.6190249337114,0.88504381659811,198.99847068551,1.99605795766307,42.8936163666182,0.505738393223041
0.622,0.108187119948743,0,89.0170760474308,0.889004340513138,199.085425595454,1.99678500834612,44.3546052950784,0.533974616055125
0.624,0.108422735529643,0,89.4153212270844,0.892983703847864,199.174777395431,1.99714321038705,45.7184692020735,0.55805733099458
0.626,0.108644843137107,0,89.8137656239989,0.896981708989567,199.266413709117,1.99720538160948,46.9848271372204,0.577468537216778
0.628,0.108852566213879,0,90.212412323686,0.900996460845414,199.360245267995,1.99706739825342,48.152804140732,0.59198810491335
0.63,0.109045084971875,0,90.6112624349225,0.905024458405145,199.45619684321,1.99684116423432,49.2207448667874,0.601682058192243
0.632,0.10922163962751,0,91.0103153813453,0.909060893394445,199.554196074237,1.99664588279688,50.1860782867188,0.606874300258981
0.634,0.109381533400219,0,91.409569397375,0.913100158188988,199.654160566907,1.99659764768376,51.0453292815617,0.60810763108543
0.636,0.10952413526233,0,91.8090221673962,0.917136501631906,199.755984211226,1.99679798865681,51.7942560156375,0.606095737124993
0.638,0.109648882429441,0,92.2086715062912,0.921164730026639,199.859524285104,1.99732268577448,52.4280811840281,0.601666125116563
0.64,0.109755282581476,0,92.6085159717787,0.925180842528443,199.964591210247,1.99821254457951,52.9417816697484,0.595695635653085
0.642,0.109842915805643,0,93.0085553149643,0.929182505863157,200.070942698246,1.99946777831787,53.3304025811415,0.589042954826393
0.644,0.109911436253643,0,93.4087907018329,0.933169299537573,200.178283501445,2.00104719896124,53.5893647230483,0.582483446241566
0.646,0.109960573506572,0,93.8092246725042,0.937142696852727,200.286271174619,2.0028726806157,53.7147378889347,0.576649929785333
0.648,0.109990133642141,0,94.2098608488556,0.941105790989215,200.394527367136,2.00483852974846,53.7034577460184,0.571981354433544
0.65,0.11,0,94.6107034468899,0.945062821473341,200.502653409778,2.00682468188395,53.5534739038717,0.568682834607255
0.652,0.109990133642141,0,95.0117566829464,0.949018589385155,200.610248359584,2.00871206576944,53.2638293713281,0.566704396665274
0.654,0.109960573506572,0,95.4130241726279,0.952977859804035,200.716927154411,2.01039796818106,52.8346811192992,0.565746930754781
0.656,0.109911436253643,0,95.8145084092051,0.956944838220838,200.822336284074,2.0118089756808,52.2672736280357,0.56529875955284
0.658,0.109842915805643,0,96.2162103845183,0.96092278421935,200.926164760813,2.0129094209474,51.563874218521,0.564697550465225
0.66,0.109755282581476,0,96.618129389866,0.964913800442637,201.028149204102,2.0137042596973,50.727676531571,0.563206138229753
0.662,0.109648882429441,0,97.0202630059886,0.968918806664972,201.128073074296,2.01423648428195,49.7626798172943,0.560090347107188
0.664,0.10952413526233,0,97.4226072541409,0.972937671773294,201.225760928362,2.01457997788779,48.6735544791382,0.5546898145102
0.666,0.109381533400219,0,97.8251568404761,0.976969436712455,201.321068891246,2.01482899561274,47.4655052309248,0.546475587032872
0.668,0.10922163962751,0,98.2279054062787,0.981012541710039,201.413872666734,2.01508555679544,46.1441422556044,0.535090484678392
0.67,0.109045084971875,0,98.6308457183902,0.985064992797882,201.504054624283,2.01544622093144,44.7153696199476,0.520371120022822
0.672,0.108852566213879,0,99.0339697899738,0.989124458302268,201.591491670504,2.01598987536044,43.1852989144959,0.502353554865143
0.674,0.108644843137107,0,99.4372689731685,0.993188337216653,201.676045497041,2.01676803868384,41.5601933413244,0.481266190869265
0.676,0.108422735529643,0,99.8407340798897,0.997253855896095,201.757556336952,2.01779872594723,39.8464426859477,0.457512712929401
0.678,0.108187119948743,0,100.244355568263,1.00131823058515,201.835840704468,2.01906427370083,38.0505635690536,0.431645191629927
0.68,0.107938926261462,0,100.648123802214,1.00537890317886,201.910693004669,2.0205129494216,36.1792140837844,0.404324559003724
0.682,0.107679133974895,0,101.052029362749,1.00943382853332,201.981890606838,2.02206389493167,34.2392100219812,0.376265153735172
0.684,0.107408768370509,0,101.456063364642,1.01348176675417,202.049201933757,2.02361493179917,32.2375330245696,0.348163599141302
0.686,0.107128896457825,0,101.860217719803,1.01752252141555,202.112397085914,2.02505274348948,30.1813282088976,0.320619099456339
0.688,0.106840622763423,0,102.264485296299,1.02155707238677,202.171260331882,2.02626477962873,28.0778967350172,0.294059051172849
0.69,0.106545084971875,0,102.668859942385,1.02558757234491,202.22560342248,2.02715186906042,25.9346933376309,0.2686868026357
0.692,0.106243449435824,0,103.073336360458,1.02961719171471,202.275278205703,2.02764005863178,23.7593373340546,0.244464950955729
0.694,0.105936906572929,0,103.477909821925,1.03364980291523,202.320186726436,2.02768990876906,21.5596382475831,0.221138200167572
0.696,0.105626666167822,0,103.882575724901,1.03768950582798,202.360287234096,2.02730171953744,19.3436282218677,0.198288948952903
0.698,0.105313952597647,0,104.287329027794,1.0417400276511,202.395595283268,2.02651592252004,17.1195888045029,0.175412487207504
0.7,0.105,0,104.692163640997,1.045804079538,202.426180045887,2.02540880352832,14.8960614043916,0.151998976408399
0.702,0.104686047402353,0,105.097071902365,1.04988279600551,202.45215673118,2.02408449241456,12.6818350203686,0.127612547878927
0.704,0.104373333832178,0,105.502044267896,1.05397538887707,202.473676456228,2.02266459514206,10.4859076555723,0.101959827721748
0.706,0.104063093427071,0,105.907069303727,1.05807910228739,202.490914959093,2.02127688388014,8.31741906045644,0.0749408231568902
0.708,0.103756550564176,0,106.312133988612,1.06218947837166,202.504061297623,2.02004420292104,6.18555386910277,0.0466760877654147
0.71,0.103454915028125,0,106.717224261868,1.06630086909147,202.5133073656,2.01907442675718,4.09941695621549,0.0175064868773257
0.712,0.103159377236577,0,107.122325709501,1.0704070873694,202.518838872334,2.01845211049796,2.06788723832032,-0.0120340819218781
0.714,0.102871103542175,0,107.527424283869,1.07450209334416,202.520828394647,2.01823242505447,0.0994608738803502,-0.0412683421969052
0.716,0.102591231629491,0,107.932506985053,1.07858064431725,202.51943106686,2.01843791575776,-1.79790249337286,-0.0694407172350887
0.718,0.102320866025105,0,108.337562461092,1.08263886589846,202.514783241736,2.01905838002499,-3.6169164200565,-0.0957907101131203
0.72,0.102061073738538,0,108.742581489548,1.08667470706929,202.507004066765,2.02005376055997,-5.35107312733366,-0.119627073409566
0.722,0.101812880051257,0,109.147557293334,1.09068823222358,202.496199551004,2.02135957092369,-6.99470339655475,-0.140394129869387
0.724,0.101577264470357,0,109.552485639967,1.09468169936604,202.482468385951,2.02289404923322,-8.54297844823964,-0.157721890334643
0.726,0.101355156862893,0,109.957364688523,1.09865938856475,202.465908520227,2.02456596493944,-9.99184648473382,-0.171454511090648
0.728,0.101147433786121,0,110.362194583453,1.10262717955951,202.446623412376,2.02628192490828,-11.3379039052891,-0.181656074831139
0.73,0.100954915028125,0,110.76697684311,1.10659192590232,202.424727124605,2.02795226595873,-12.5782090866932,-0.188596833128478
0.732,0.10077836037249,0,111.171713639142,1.11056072123245,202.400347907117,2.02949511796961,-13.710053049715,-0.192724762925412
0.734,0.100618466599781,0,111.576407088318,1.11454017853727,202.373630467566,2.03083878608456,-14.7307047398912,-0.194625242131527
0.736,0.10047586473767,0,111.981058664605,1.11853582943563,202.344737509403,2.03192301891315,-15.6371504984077,-0.194968030218199
0.738,0.100351117570559,0,112.385668795748,1.12255170694846,202.313851205031,2.03269984935049,-16.4258514905519,-0.194440425921412
0.74,0.100244717418524,0,112.790236661769,1.12659012849779,202.2811750249,2.03313449370355,-17.0925507726741,-0.19367063516754
0.742,0.100157084194357,0,113.194760179704,1.13065166300274,202.246935901588,2.03320640082653,-17.6321692438755,-0.193152378476352
0.744,0.100088563746357,0,113.599236138364,1.13473524569382,202.211386326942,2.03291021182486,-18.0388309768257,-0.193184903943151
0.746,0.100039426493428,0,114.003660436618,1.13883839436729,202.174805867672,2.03225632574098,-18.3060510281286,-0.193839963127544
0.748,0.100009866357859,0,114.408028383813,1.14295748636315,202.137501677557,2.03127089843371,-18.4271046345393,-0.194961425073366
0.75,0.1,0,114.812335039671,1.14708807477733,202.099807663563,2.0299952035542,-18.3955779698558,-0.196196772043351
0.752,0.100009866357859,0,115.21657558753,1.15122523948137,202.062081946986,2.02848426687178,-18.2060786228147,-0.19705385736615
0.754,0.100039426493428,0,115.620745732753,1.15536396696126,202.024702247434,2.02680463997177,-17.8550606826191,-0.196972161515947
0.756,0.100088563746357,0,116.024842096348,1.15949953165712,201.988058926273,2.02503122135274,-17.3416976611184,-0.195396764327778
0.758,0.100157084194357,0,116.428862550437,1.16362782823476,201.952545689987,2.02324319224594,-16.6687181593328,-0.191845164760274
0.76,0.100244717418524,0,116.83280643877,1.16774560084001,201.918548300593,2.0215193395215,-15.8431046919159,-0.185960065861978
